Company,TypeName,Inches,Touchscreen,Ips,X_res,Y_res,ppi,Cpu_brand,Cpu_freq,Ram,HDD,SSD,Gpu_brand,OpSys,Weight,Price
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,4.0,500,0,Intel,Windows 7,1.54,54931.14719999999
HP,Workstation,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,8.0,0,256,AMD,Windows 7,1.9,79653.59999999999
Lenovo,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,180,Intel,Windows 7,1.7,63882.72
HP,Notebook,13.3,0,0,3200.0,1800.0,276.053530085501,Other Intel Processor,1.5,4.0,0,0,Intel,Chrome OS,1.29,32767.2
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,AMD Processor,2.2,4.0,500,0,AMD,Windows 10,2.4,20619.36
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Linux,2.2,20965.1472
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,1000,0,Intel,No OS,1.86,18434.3472
Asus,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,8.0,1000,256,Nvidia,Windows 10,2.7,85194.72
Dell,Ultrabook,13.3,0,1,1920.0,1080.0,165.6321180513006,Intel Core i5,1.6,4.0,0,256,AMD,Windows 10,1.4,43601.688
HP,Netbook,12.5,0,0,1366.0,768.0,125.36742798669837,Intel Core i5,2.3,4.0,0,128,Intel,Windows 7,2.4,85194.72
Acer,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,1000,256,Nvidia,Windows 10,2.4,42570.72
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,1000,0,AMD,Windows 10,2.36,34035.264
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,8.0,0,256,Nvidia,Windows 10,2.6,85194.72
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,1000,0,Intel,Windows 10,1.96,26640.0
Asus,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,16.0,1000,128,Nvidia,Windows 10,4.3,122490.72
Dell,Ultrabook,12.5,0,0,1366.0,768.0,125.36742798669837,Intel Core i3,2.3,4.0,500,0,Intel,Windows 7,1.5,60480.792
Dell,Ultrabook,12.5,0,0,1366.0,768.0,125.36742798669837,Intel Core i3,2.3,4.0,0,128,Intel,Windows 7,1.5,62176.1616
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.5,4.0,0,16,Intel,Chrome OS,2.2,11135.52
HP,Workstation,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,8.0,1000,0,AMD,Windows 7,3.0,154458.72
Lenovo,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,16.0,0,512,Nvidia,Windows 10,2.4,63882.72
Dell,Ultrabook,12.5,0,0,1366.0,768.0,125.36742798669837,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.5,75289.968
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,8.0,1000,128,Nvidia,Windows 10,2.9,80516.20319999999
Lenovo,2 in 1 Convertible,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,4.0,0,256,Intel,Windows 10,2.1,46193.76
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,2.5,4.0,1000,0,AMD,Windows 10,2.1,21205.44
Asus,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,1000,128,Nvidia,Windows 10,2.59,71341.92
HP,Notebook,13.3,1,0,3200.0,1800.0,276.053530085501,Other Intel Processor,1.1,8.0,0,256,Intel,Windows 10,1.16,90522.72
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,AMD,Windows 7,2.24,40980.312
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,0,128,Intel,Windows 10,2.1,22857.12
HP,Ultrabook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.5,8.0,0,512,Intel,Windows 10,1.16,104908.32
Lenovo,2 in 1 Convertible,10.1,1,1,1920.0,1200.0,224.17380907857276,Other Intel Processor,1.44,4.0,0,0,Intel,Android,0.69,29250.72
Dell,Ultrabook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.4,8.0,0,256,Intel,Windows 10,1.23,73473.12
Lenovo,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.7,16.0,0,256,Nvidia,Windows 10,4.6,146519.46719999998
Razer,Ultrabook,12.5,1,0,3840.0,2160.0,352.4651472131677,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.25,54825.12
Toshiba,Ultrabook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.7,16.0,0,512,Intel,Windows 10,1.05,118601.28
Asus,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,8.0,1000,128,Nvidia,Windows 10,3.52,69929.4672
Vero,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Other Intel Processor,1.44,4.0,0,0,Intel,Windows 10,1.35,10442.88
HP,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.16,90043.2
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.43,80612.64
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,Linux,2.09,27899.0064
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,4.0,1000,0,Intel,Windows 10,2.0,23176.8
Lenovo,2 in 1 Convertible,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.8,88924.31999999999
Lenovo,2 in 1 Convertible,10.1,1,1,1920.0,1200.0,224.17380907857276,Other Intel Processor,1.44,4.0,0,0,Intel,Windows 10,0.69,25521.12
HP,Ultrabook,12.5,0,0,1366.0,768.0,125.36742798669837,Intel Core i5,2.4,8.0,0,256,Intel,Windows 7,1.26,100965.6
Lenovo,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,1000,128,Nvidia,No OS,2.4,52693.92
HP,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i5,2.3,8.0,1000,128,Nvidia,Windows 10,3.35,60153.12
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.7,8.0,2000,0,Intel,Windows 10,2.04,33513.119999999995
Lenovo,2 in 1 Convertible,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,8.0,0,512,Nvidia,Windows 7,1.8,109244.2464
Asus,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.1,4.0,0,0,Intel,Windows 10,1.5,14811.84
HP,Ultrabook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.84,40066.56
Acer,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,4.0,1000,0,Nvidia,Windows 10,2.23,32820.48
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,16.0,0,0,AMD,Windows 10,2.5,58554.72
HP,Workstation,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,8.0,0,256,Nvidia,Windows 7,3.0,210424.032
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,8.0,1000,0,AMD,Windows 10,2.5,41771.52
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.7,16.0,1000,256,Nvidia,Windows 10,3.78,127818.72
HP,Ultrabook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,8.0,0,256,Intel,Windows 7,1.88,115709.2416
Lenovo,2 in 1 Convertible,14.0,1,1,2560.0,1440.0,209.8006828649808,Intel Core i7,2.6,16.0,0,512,Intel,Windows 10,2.8,130003.2
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.4,60888.384
HP,2 in 1 Convertible,13.3,1,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.4,8.0,0,256,Intel,Windows 10,1.48,86793.12
HP,Workstation,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,0,256,Nvidia,Windows 7,2.59,118761.12
HP,2 in 1 Convertible,13.3,1,0,2560.0,1440.0,220.84282406840083,Intel Core i7,2.6,8.0,0,256,Intel,Windows 10,1.48,95850.72
HP,Workstation,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,0,256,Nvidia,Windows 7,2.0,101178.72
HP,Ultrabook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i7,2.5,8.0,0,256,Intel,Windows 7,1.26,122381.49599999998
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,0,256,Nvidia,Windows 10,2.18,53807.472
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.88,84129.12
Lenovo,2 in 1 Convertible,14.0,1,1,2560.0,1440.0,209.8006828649808,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.27,124621.92
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,1000,0,Intel,No OS,1.9,18061.92
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,AMD Processor,1.8,4.0,500,0,AMD,Windows 10,1.86,15824.16
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,1000,0,AMD,No OS,2.32,31914.72
Dell,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,0,Nvidia,Windows 10,2.62,63882.72
Dell,Notebook,15.6,1,1,3840.0,2160.0,282.42399616439724,Intel Core i5,2.3,8.0,0,256,Nvidia,Windows 10,2.04,119916.2304
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,2.5,4.0,0,256,AMD,Windows 10,1.91,25515.2592
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.7,79536.38399999999
Lenovo,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,12.0,0,512,Intel,Windows 7,1.4,122490.72
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,0,0,AMD,Windows 10,2.5,42010.7472
HP,2 in 1 Convertible,13.3,1,0,2560.0,1440.0,220.84282406840083,Intel Core i7,2.6,8.0,0,512,Intel,Windows 10,1.48,108744.48
Lenovo,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,8.0,0,256,Intel,Windows 7,1.7,79866.72
MSI,Gaming,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,16.0,1000,256,Nvidia,Windows 10,1.7,94252.32
HP,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,0,Nvidia,Windows 10,2.62,47898.72
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,8.0,1000,0,Intel,Windows 10,2.2,24455.52
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,No OS,2.1,25414.0272
Dell,Gaming,15.6,0,0,3840.0,2160.0,282.42399616439724,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.62,79813.44
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.95,74059.2
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i3,2.0,4.0,1000,0,Nvidia,Windows 10,2.2,24935.04
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.6,2.0,0,0,Intel,Windows 10,1.44,13266.72
MSI,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,1000,0,Nvidia,Windows 10,2.2,44701.92
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.96,36177.12
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,1.8,16.0,0,512,Intel,Windows 10,2.1,61751.52
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Windows 10,2.2,19660.32
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,No OS,2.1,21205.44
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,1000,0,Nvidia,No OS,2.2,37775.52
Asus,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i3,2.4,4.0,0,256,Intel,Windows 10,2.0,40972.32
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,4.0,0,0,Intel,Windows 7,2.32,43956.0
Lenovo,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,0,512,Nvidia,Windows 10,3.31,69530.4
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,1000,128,Nvidia,Windows 10,1.91,114731.5536
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.3,4.0,500,0,Intel,Windows 10,2.07,34632.0
Lenovo,2 in 1 Convertible,14.0,1,1,2560.0,1440.0,209.8006828649808,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.36,87219.36
Lenovo,Ultrabook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,6.0,0,256,Nvidia,Windows 10,1.54,44275.68
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,0,256,Nvidia,Linux,1.98,47686.1328
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,2.0,4.0,500,0,Intel,Windows 10,2.1,17742.239999999998
HP,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,6.0,1000,0,Nvidia,Windows 10,2.18,42570.72
Asus,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,256,Nvidia,Windows 10,2.591,48431.52
Dell,2 in 1 Convertible,15.6,1,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,16.0,0,512,Intel,Windows 10,2.09,62817.12
Acer,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,4.0,0,256,Nvidia,Windows 10,2.23,36816.48
Dell,Ultrabook,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i5,2.4,8.0,0,256,Intel,Linux,1.23,58554.72
Acer,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,4.2,138474.72
Lenovo,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,1000,0,Nvidia,Windows 10,2.4,43636.32
Samsung,2 in 1 Convertible,12.3,1,1,2400.0,1600.0,234.50740003017813,AMD Processor,2.0,4.0,0,0,ARM,Chrome OS,1.15,35111.52
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,1.86,25840.8
Apple,Ultrabook,12.0,0,1,2304.0,1440.0,226.41554716935852,Other Intel Processor,1.1,8.0,0,0,Intel,Mac OS X,0.92,61964.64
Dell,2 in 1 Convertible,13.3,1,1,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.6,63882.72
HP,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,12.0,1000,128,Nvidia,Windows 10,2.21,70702.56
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,1000,0,AMD,No OS,1.9,19607.04
Asus,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,16.0,1000,512,Nvidia,Windows 10,4.3,114552.0
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,2.0,4.0,1000,0,Intel,Linux,2.1,14492.16
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.43,109165.392
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,0,128,AMD,Windows 10,2.3,26586.72
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.5,8.0,500,0,Nvidia,No OS,2.2,33513.119999999995
Dell,2 in 1 Convertible,15.6,1,0,1920.0,1080.0,141.21199808219862,Intel Core i7,1.8,16.0,0,512,Intel,Windows 10,2.0,68464.8
Dell,Ultrabook,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i7,2.7,16.0,0,512,Intel,Windows 10,1.2,142790.4
Asus,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,0,Nvidia,Windows 10,2.2,62284.32
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,256,AMD,Windows 10,2.36,47365.92
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.91,30849.12
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,AMD Processor,2.2,4.0,500,0,AMD,Windows 10,2.2,15930.72
Acer,Notebook,17.3,0,0,1600.0,900.0,106.11306214269258,Intel Core i3,2.0,8.0,1000,0,Nvidia,Windows 10,3.3,33513.119999999995
Asus,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.2,130482.72
Apple,Ultrabook,12.0,0,1,2304.0,1440.0,226.41554716935852,Other Intel Processor,1.2,8.0,0,0,Intel,Mac OS X,0.92,68145.12
Asus,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,16.0,1000,128,Nvidia,Windows 10,2.2,93186.72
MSI,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,16.0,1000,256,Nvidia,Windows 10,2.43,103842.1872
Dell,2 in 1 Convertible,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,2.191,53226.72
Asus,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.9,103842.72
Acer,Netbook,11.6,0,0,1366.0,768.0,135.0942111925629,Other Intel Processor,1.5,2.0,0,32,Intel,Chrome OS,1.3,9270.72
Acer,Notebook,17.3,0,0,1600.0,900.0,106.11306214269258,Intel Core i3,2.0,4.0,1000,0,Nvidia,Windows 10,3.3,31861.44
Lenovo,Notebook,17.3,0,0,1600.0,900.0,106.11306214269258,Intel Core i5,2.5,8.0,1000,0,Intel,No OS,2.8,28717.92
Lenovo,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,128,Nvidia,Windows 10,2.6,67772.16
Acer,2 in 1 Convertible,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,1.3,8.0,0,256,Intel,Windows 10,1.2,61218.72
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,0,256,Intel,Windows 10,2.3,81465.12
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,128,Nvidia,Windows 10,2.2,78647.1408
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,2.7,6.0,1000,0,AMD,Windows 10,2.1,28185.12
Dell,Ultrabook,12.5,1,0,1920.0,1080.0,176.23257360658386,Intel Core i5,2.4,8.0,0,256,Intel,Windows 7,1.26,91288.3536
Dell,2 in 1 Convertible,15.0,1,0,1920.0,1080.0,146.86047800548656,Intel Core i3,2.4,4.0,500,0,Intel,Windows 10,2.08,27119.52
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,1000,0,Intel,Windows 10,2.65,16463.52
Dell,Ultrabook,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.29,78694.56
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,1000,0,Intel,Linux,2.18,27804.7008
Lenovo,Gaming,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,1000,128,Nvidia,Windows 10,2.6,54825.12
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.2,61218.72
Lenovo,Netbook,12.5,1,1,1920.0,1080.0,176.23257360658386,Intel Core i7,2.5,16.0,0,512,Intel,Windows 10,1.3,87912.0
Razer,Gaming,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.8,16.0,0,1000,Nvidia,Windows 10,1.95,186426.72
Dell,Notebook,15.6,1,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,8.0,1000,0,Intel,Windows 10,2.3,24988.8528
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.7,85141.44
Apple,Ultrabook,11.6,0,0,1366.0,768.0,135.0942111925629,Intel Core i5,1.6,4.0,0,0,Intel,Mac OS X,1.08,51095.52
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i3,2.0,4.0,1000,0,Intel,Windows 10,2.1,25467.84
HP,Ultrabook,14.0,0,0,2560.0,1440.0,209.8006828649808,Intel Core i7,2.5,8.0,0,256,Intel,Windows 7,1.54,117119.5632
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,Windows 7,2.24,39267.36
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,128,Nvidia,Windows 10,2.3,62284.32
Lenovo,Notebook,13.3,0,1,1920.0,1080.0,165.6321180513006,Intel Core i7,2.7,16.0,0,512,Intel,Windows 10,1.4,79866.72
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,3.6,6.0,0,256,AMD,Windows 10,2.2,31838.5296
Asus,Ultrabook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.45,68198.4
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,500,0,Intel,Linux,2.4,19276.704
Dell,2 in 1 Convertible,17.3,1,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.7,16.0,0,512,Nvidia,Windows 10,2.77,95850.72
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,4.0,0,256,Intel,Windows 7,1.54,58607.46719999999
Asus,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.5,85248.0
Dell,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,1.6,46620.0
Asus,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,1000,256,Nvidia,Windows 10,2.34,123876.0
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,256,Intel,No OS,2.3,30529.44
Dell,2 in 1 Convertible,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i5,1.2,8.0,0,256,Intel,Windows 10,1.24,96596.64
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Linux,2.2,17262.72
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,AMD Processor,2.5,4.0,500,0,AMD,Windows 10,1.86,21258.72
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i3,2.3,6.0,0,128,Nvidia,Windows 10,2.4,30316.32
Lenovo,Notebook,14.0,0,1,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.9,57116.16
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Windows 10,2.2,23655.7872
Asus,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.1,4.0,1000,0,Intel,Windows 10,2.0,18061.92
Asus,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,16.0,1000,128,Nvidia,Windows 10,4.0,101232.0
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,500,0,Intel,Windows 10,2.29,26107.2
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,8.0,0,0,AMD,Windows 7,2.32,47685.6
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,128,Nvidia,Windows 10,2.4,65481.12
Lenovo,2 in 1 Convertible,14.0,1,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,4.0,0,128,Intel,Windows 10,1.8,44382.7728
Asus,Ultrabook,13.3,0,1,1920.0,1080.0,165.6321180513006,Other Intel Processor,0.9,8.0,0,512,Intel,Windows 10,1.2,38841.12
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,6.0,1000,0,Intel,Windows 10,2.3,24455.52
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,500,0,Intel,Linux,2.4,15397.92
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,2.0,500,0,Intel,Windows 10,2.2,20193.12
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,8.0,1000,0,Nvidia,Windows 10,2.6,47898.72
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,2.9,6.0,0,0,AMD,Windows 10,2.04,29303.4672
