,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
1012,39,0,3,25,3,1,1,5494.0,1356,4138.0,0.463,3566,81,0.884,0.247,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1013,48,0,3,36,2,2,1,2490.0,1582,908.0,0.76,7719,86,0.623,0.635,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1014,57,1,2,44,5,1,2,5612.0,1884,3728.0,0.77,4734,83,0.886,0.336,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1015,52,0,3,46,6,5,3,2814.0,2162,652.0,0.588,4271,88,0.833,0.768,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1016,53,1,1,45,6,2,3,10001.0,0,10001.0,0.676,4167,74,0.644,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1017,56,1,2,48,4,3,3,4480.0,2465,2015.0,0.772,3331,74,0.682,0.55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1018,50,1,1,44,5,3,1,17827.0,0,17827.0,0.846,5010,88,0.725,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1019,41,1,1,31,5,3,4,10239.0,2224,8015.0,0.545,2149,40,1.105,0.217,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1020,54,1,2,46,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1021,39,1,1,36,4,2,1,6018.0,0,6018.0,0.703,4355,78,0.857,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1022,45,1,3,27,6,2,3,21317.0,0,21317.0,0.833,3814,67,1.03,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1023,37,0,2,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1024,51,1,1,42,6,2,2,25197.0,2517,22680.0,0.721,3002,58,0.812,0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1025,56,0,2,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1026,49,0,1,44,2,1,1,8284.0,797,7487.0,0.824,13092,102,0.569,0.096,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1027,30,0,1,24,3,5,4,7536.0,1272,6264.0,0.683,4189,86,0.911,0.169,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1028,48,0,2,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1029,31,0,2,20,3,1,2,8149.0,0,8149.0,0.331,808,30,0.111,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1030,48,0,3,36,1,1,3,4850.0,1022,3828.0,0.603,4187,86,0.686,0.211,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1031,51,1,3,46,6,3,3,3458.0,1989,1469.0,0.707,3409,59,1.034,0.575,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1032,47,1,3,36,3,2,3,9397.0,795,8602.0,0.749,5265,98,0.581,0.085,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1033,61,0,1,56,3,2,2,3421.0,2266,1155.0,0.659,6932,75,0.744,0.662,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1034,47,1,2,36,6,2,1,2514.0,1845,669.0,0.683,3696,71,0.614,0.734,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1035,43,1,3,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1036,32,1,2,22,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1037,46,0,3,34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1038,34,0,2,23,4,2,2,7594.0,1442,6152.0,0.753,15026,99,0.678,0.19,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1039,45,0,4,37,5,3,3,1438.3,0,1438.3,0.835,4459,66,0.833,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1040,55,1,2,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1041,60,0,2,54,1,2,2,3356.0,1664,1692.0,0.862,5200,81,0.929,0.496,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1042,50,0,4,41,6,3,4,18178.0,0,18178.0,0.744,3445,76,0.767,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1043,32,0,0,36,6,3,2,8791.0,0,8791.0,0.894,2579,51,0.594,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1044,60,1,0,36,6,3,2,24528.0,2396,22132.0,0.81,4070,67,0.718,0.098,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1045,40,0,3,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1046,52,0,2,45,4,3,1,2261.0,1127,1134.0,0.814,4456,68,0.789,0.498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1047,38,0,1,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1048,57,1,2,51,4,1,1,26437.0,1472,24965.0,0.742,1244,36,0.5,0.056,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1049,56,0,4,49,5,1,3,14915.0,1111,13804.0,0.846,1388,35,0.667,0.074,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1050,48,0,4,44,1,2,1,2625.0,2517,108.0,0.702,4378,81,0.884,0.959,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1051,43,0,4,30,4,1,3,4829.0,1153,3676.0,0.534,4778,65,0.97,0.239,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1052,46,1,5,36,3,3,2,24512.0,766,23746.0,0.509,4561,78,0.368,0.031,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1053,34,0,1,25,6,1,2,2689.0,1618,1071.0,0.587,4237,79,0.681,0.602,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1054,54,0,3,44,3,2,3,2077.0,1634,443.0,0.771,4292,66,0.833,0.787,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1055,48,0,2,41,2,2,2,5550.0,2517,3033.0,0.767,6984,85,0.545,0.454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1056,42,0,4,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1057,45,1,2,37,5,1,2,10991.0,1328,9663.0,1.027,3692,60,0.714,0.121,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1058,47,1,2,43,3,4,1,7106.0,736,6370.0,0.687,5192,75,0.562,0.104,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1059,45,1,3,37,6,3,3,2751.0,2432,319.0,0.905,4453,75,0.923,0.884,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1060,51,0,3,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1061,51,0,3,25,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1062,55,1,1,46,4,1,2,19849.0,2205,17644.0,0.796,3657,66,0.737,0.111,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1063,44,0,3,34,3,3,3,2245.0,1342,903.0,0.687,4624,87,0.706,0.598,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1064,37,0,4,26,2,1,2,3423.0,647,2776.0,0.73,14308,124,0.722,0.189,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1065,34,1,3,21,1,2,3,34516.0,0,34516.0,0.794,9177,50,1.083,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1066,53,0,1,43,5,1,0,2618.0,2026,592.0,0.669,4198,68,0.619,0.774,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1067,40,0,5,36,2,2,3,4512.0,1172,3340.0,0.706,14414,98,0.815,0.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1068,43,1,4,30,1,1,2,7386.0,656,6730.0,0.885,15691,126,0.68,0.089,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1069,48,1,1,39,2,3,1,8624.0,1709,6915.0,0.967,15738,111,0.82,0.198,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1070,49,1,2,40,2,4,1,14646.0,1448,13198.0,0.895,8160,92,0.586,0.099,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1071,45,1,2,36,6,2,3,3383.0,1458,1925.0,0.678,4897,75,0.562,0.431,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1072,50,0,1,36,3,5,3,3069.0,1482,1587.0,0.663,4351,74,0.721,0.483,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1073,44,0,3,38,4,3,3,11474.0,1063,10411.0,0.686,3242,74,0.451,0.093,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1074,55,1,3,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1075,49,1,4,36,2,3,3,24256.0,1076,23180.0,0.568,4269,69,0.643,0.044,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1076,45,1,4,35,1,1,3,8449.0,2092,6357.0,0.709,17634,120,0.667,0.248,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1077,43,1,2,31,6,2,4,34516.0,2398,32118.0,0.917,4976,88,0.692,0.069,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1078,50,0,1,38,3,1,4,4182.0,0,4182.0,0.853,4693,82,0.608,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1079,47,0,5,36,6,2,3,12581.0,1235,11346.0,0.611,4427,76,1.303,0.098,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1080,26,1,0,36,5,2,3,4150.0,456,3694.0,1.126,2483,74,0.542,0.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1081,44,0,3,39,3,2,2,7323.0,0,7323.0,0.518,4666,87,0.776,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1082,49,0,3,45,3,3,0,1638.0,1038,600.0,0.718,4150,70,0.591,0.634,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1083,49,0,4,40,5,3,5,13704.0,2127,11577.0,0.805,15872,116,0.681,0.155,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1084,55,1,2,45,6,2,1,26729.0,1052,25677.0,1.034,4140,69,0.816,0.039,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1085,54,1,5,42,1,1,3,3731.0,1903,1828.0,0.915,4667,88,0.725,0.51,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1086,39,1,2,25,4,1,3,9121.0,1426,7695.0,0.666,4112,80,0.481,0.156,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1087,39,1,2,30,5,3,3,2220.0,0,2220.0,0.872,2859,55,0.833,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1088,43,1,4,31,6,1,3,6467.0,1887,4580.0,0.442,4098,61,0.605,0.292,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1089,37,0,1,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1090,26,1,0,36,6,1,4,2773.0,2080,693.0,0.695,3567,73,0.622,0.75,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1091,40,1,2,36,5,2,2,2494.0,1492,1002.0,0.744,3407,61,0.694,0.598,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1092,38,1,1,23,4,3,2,22149.0,987,21162.0,1.633,2409,36,0.8,0.045,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1093,50,1,2,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1094,35,1,4,26,2,1,1,24250.0,0,24250.0,0.753,12593,99,0.768,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1095,47,0,3,40,4,2,4,4255.0,1681,2574.0,0.65,3453,72,0.5,0.395,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1096,57,1,2,51,3,5,3,8760.0,0,8760.0,0.726,2460,39,0.56,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1097,48,1,4,37,1,2,3,7298.0,2517,4781.0,0.838,7973,88,0.692,0.345,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1098,57,0,3,39,4,1,2,7469.0,1752,5717.0,0.923,2050,46,0.917,0.235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1099,55,1,2,36,3,2,2,18022.0,0,18022.0,0.823,14485,106,0.738,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1100,48,0,2,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1101,45,1,4,34,4,2,3,3489.0,2517,972.0,0.721,2684,39,0.56,0.721,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1102,49,0,2,31,6,1,3,2381.0,1603,778.0,0.687,4013,79,0.756,0.673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1103,51,1,2,37,5,1,4,8511.0,0,8511.0,0.88,3775,62,0.676,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1104,42,0,5,36,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1105,29,1,2,22,6,2,3,15578.0,1383,14195.0,0.794,2492,71,0.614,0.089,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1106,40,0,1,29,5,1,3,8398.0,1892,6506.0,0.861,1489,29,0.526,0.225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1107,47,1,2,35,3,3,4,34516.0,1652,32864.0,0.756,14738,113,0.766,0.048,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1108,53,1,3,36,5,1,4,7290.0,2151,5139.0,0.583,1312,29,0.526,0.295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1109,36,1,2,29,5,3,3,7712.0,2517,5195.0,0.676,1845,40,0.739,0.326,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1110,62,1,1,49,4,1,2,12814.0,1010,11804.0,0.869,3566,76,0.551,0.079,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1111,52,0,3,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1112,48,0,4,36,2,3,2,5997.0,0,5997.0,0.406,1457,42,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1113,37,1,3,17,1,1,2,4116.0,1473,2643.0,1.023,8667,70,0.892,0.358,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1114,40,1,4,35,5,4,1,9974.0,2185,7789.0,0.852,4680,87,0.673,0.219,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1115,44,1,4,36,5,3,2,2367.0,1606,761.0,0.956,4506,59,0.639,0.678,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1116,56,1,0,47,2,1,2,7204.0,0,7204.0,0.803,14042,113,0.766,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1117,41,1,3,31,3,2,2,9959.0,1946,8013.0,0.725,15594,114,0.676,0.195,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1118,43,1,5,25,1,2,3,4259.0,0,4259.0,0.934,7993,71,0.651,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1119,56,0,1,43,3,2,2,2846.0,0,2846.0,0.747,2122,44,0.419,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1120,49,0,3,44,4,2,4,1546.0,0,1546.0,0.793,4496,83,0.66,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1121,65,1,1,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1122,56,1,2,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1123,50,0,2,44,6,2,3,2339.0,1440,899.0,0.431,893,22,0.375,0.616,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1124,57,1,2,47,6,2,3,2092.0,1387,705.0,0.731,1468,30,0.304,0.663,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1125,40,1,4,30,5,3,3,25188.0,1295,23893.0,0.557,1513,38,0.583,0.051,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1126,40,1,3,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1127,34,0,0,36,5,1,3,3203.0,2229,974.0,1.146,2625,52,0.625,0.696,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1128,48,1,3,43,5,1,1,2423.0,1779,644.0,0.503,4035,74,0.805,0.734,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1129,44,1,2,36,3,1,2,4141.0,1424,2717.0,0.574,3512,65,0.477,0.344,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1130,41,0,5,36,5,3,3,1495.0,0,1495.0,0.686,2622,70,0.628,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1131,44,0,3,36,6,3,3,1684.0,0,1684.0,0.557,2275,45,0.607,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1132,49,0,3,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1133,39,0,1,30,5,2,2,10190.0,891,9299.0,0.678,3768,59,0.967,0.087,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1134,47,1,3,28,3,2,2,11629.0,802,10827.0,0.912,3752,78,0.902,0.069,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1135,62,0,1,54,4,2,2,1927.0,1319,608.0,0.672,4199,77,0.75,0.684,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1136,54,0,2,48,3,6,3,1638.0,0,1638.0,0.163,1702,36,0.125,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1137,40,0,2,30,5,2,3,1438.3,0,1438.3,0.542,2258,59,0.788,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1138,44,0,3,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1139,57,1,3,48,5,2,3,24589.0,1640,22949.0,0.4,4291,78,0.625,0.067,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1140,54,1,2,44,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1141,43,0,1,35,6,3,2,1766.0,0,1766.0,0.779,4808,87,0.673,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1142,36,0,3,36,3,3,3,2977.0,1340,1637.0,0.507,2201,39,0.345,0.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1143,54,0,1,48,4,3,2,6814.0,1570,5244.0,0.653,1339,30,0.364,0.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1144,54,0,1,44,2,2,3,11605.0,1470,10135.0,0.93,12592,117,0.8,0.127,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1145,50,1,2,39,4,1,4,6508.0,2276,4232.0,1.008,4254,77,0.711,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1146,43,0,5,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1147,49,1,2,36,3,1,1,34516.0,2435,32081.0,0.732,1805,34,0.619,0.071,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1148,44,1,3,39,5,4,3,2991.0,642,2349.0,0.76,4646,62,0.55,0.215,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1149,57,0,3,29,6,1,1,8801.0,1421,7380.0,0.568,1104,31,0.292,0.161,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1150,43,0,1,30,5,3,3,9535.0,660,8875.0,0.944,4210,81,0.723,0.069,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1151,58,0,3,47,1,2,1,6765.0,0,6765.0,0.739,14133,124,0.771,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1152,56,0,2,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1153,43,1,0,36,5,3,3,7866.0,0,7866.0,0.747,2843,53,0.828,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1154,38,1,1,30,5,3,3,10874.0,2415,8459.0,0.933,4619,59,0.372,0.222,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1155,45,0,3,39,5,4,1,2551.0,2253,298.0,0.688,3753,63,0.909,0.883,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1156,33,0,1,24,5,1,2,5830.0,1665,4165.0,0.684,2263,60,0.714,0.286,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1157,45,0,3,32,2,3,2,2726.0,2127,599.0,0.814,5578,89,0.854,0.78,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1158,40,0,3,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1159,61,0,0,56,4,1,3,5585.0,1465,4120.0,1.503,1787,31,0.722,0.262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1160,58,0,3,48,2,1,2,3603.0,1465,2138.0,0.63,14235,101,0.656,0.407,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1161,65,0,0,56,6,3,2,7478.0,0,7478.0,0.847,2213,62,0.771,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1162,40,1,5,20,5,2,1,2984.0,1879,1105.0,0.675,4813,83,0.729,0.63,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1163,60,1,0,53,4,2,1,16541.0,1428,15113.0,0.846,4352,82,0.907,0.086,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1164,48,1,5,34,5,0,2,17657.0,2018,15639.0,0.55,1682,39,0.95,0.114,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
